"Параметр визита, ур. 1","Параметр визита, ур. 2","Параметр визита, ур. 3","Параметр визита, ур. 4","Параметр визита, ур. 5","Визиты","Посетители","Роботность","Сумма параметров визитов","Среднее параметров визитов","Количество параметров визитов","Отказы","Глубина просмотра","Время на сайте"
"badWord","стапь","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","20","0.0","17.8","01:24:53"
"badWord","старушка","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","28","0.0","3.8666666666666667","01:25:40"
"badWord","стачок","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","15","0.0","1.6","01:05:04"
"badWord","стерон","Не определено","Не определено","Не определено","15","14","0.0","0","0.0","19","0.0","1.4","01:06:18"
"badWord","стонь","Не определено","Не определено","Не определено","15","14","0.0","0","0.0","18","0.0","3.1333333333333333","01:14:28"
"badWord","стопар","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","15","0.0","1.4","01:21:50"
"badWord","стоц","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","22","0.0","1.7333333333333334","01:28:41"
"badWord","стоя","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","17","0.0","40.733333333333334","01:02:59"
"badWord","стоян","Не определено","Не определено","Не определено","15","14","0.0","0","0.0","15","0.0","1.6","01:16:21"
"badWord","струй","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","21","0.0","1.3333333333333333","01:18:52"
"badWord","супа","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","15","0.0","2.0","00:53:15"
"badWord","сурит","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","24","0.0","1.3333333333333333","01:25:39"
"badWord","суст","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","16","0.0","1.8666666666666667","01:39:07"
"badWord","счетка","Не определено","Не определено","Не определено","15","14","0.13333333333333333","0","0.0","16","0.0","1.1333333333333333","01:00:41"
"badWord","сяд","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","15","0.0","2.0","01:29:02"
"badWord","таак","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","17","0.0","1.6666666666666667","01:41:25"
"badWord","тавар","Не определено","Не определено","Не определено","15","14","0.0","0","0.0","17","0.0","1.6","01:44:31"
"badWord","такн","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","16","0.0","1.2666666666666666","00:42:11"
"badWord","талпа","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","17","0.0","1.6","01:26:33"
"badWord","танга","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","16","0.0","4.933333333333334","01:19:24"
"badWord","танн","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","16","0.0","3.4","01:15:21"
"badWord","танос","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","18","0.0","1.2666666666666666","01:01:32"
"badWord","тапс","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","16","0.0","1.4666666666666666","01:02:02"
"badWord","тарч","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","15","0.0","1.9333333333333333","01:23:28"
"badWord","тафа","Не определено","Не определено","Не определено","15","15","0.0","0","0.0","17","0.0","1.4","01:36:34"
